year,month,day,hour,minute,lat1,lat2,lat3,lon1,lon2,lon3,wp1,wp2,wp3,size1,size2,size3,d1,d2,d3,mask1,mask2,mask3,Cb_dakar_t0,Cb_dakar_t1,Cb_dakar_t2,Cb_dakar_t3,Cb_dakar_t4,Cb_dakar_t5,Cb_dakar_t6
2015,6,1,22,0,10.751449,10.232092,7.5576121527373585,-14.582819,-12.914567,-23.654655120818674,174.3771186440678,158.03808180535967,0.0,2124,12762,0,540.6108980133043,702.0538669274288,1043.3837360699972,1,1,0,0,0,0,0,0,0,0
2015,6,1,22,15,10.78043,10.40169,6.0340661182023005,-14.671518,-13.123278,-14.031059841689125,161.98136645962734,157.72272727272727,0.0,1449,9900,0,532.4415996492,672.618130700739,1035.9099313480317,1,1,0,0,0,0,0,0,0,0
2015,6,1,22,30,10.753417,10.262947,21.379541473292008,-14.785892,-13.259654,-9.37364802101214,140.2235294117647,148.00217155266014,0.0,765,8289,0,527.9915570564675,673.6700650922502,1131.3575094621747,1,1,0,0,0,0,0,0,0,0
2015,6,1,22,45,10.782398,10.1799555,8.32431652158073,-14.874718,-13.370171,-8.506899274839014,131.19444444444446,147.92656875834447,0.0,324,6741,0,520.0265180551116,672.5356332096327,1207.1636535584578,1,1,0,0,0,0,0,0,0,0
2015,6,1,23,0,10.293436,10.528576,20.894140387630507,-13.548166,-11.503742,-25.74405951847338,138.0462962962963,128.15612648221344,0.0,4860,4554,0,650.2653434284927,797.1321469737053,1112.8693517834486,1,1,0,0,0,0,0,0,0,0
2015,6,1,23,15,10.531591,10.323181,10.557475,-15.063198,-13.750879,-11.618675,97.9090909090909,118.06481481481481,114.79473684210527,198,2916,3420,533.4747737002607,633.5246333078613,785.1232331790076,1,1,1,0,0,0,0,0,0,0
2015,6,1,23,30,10.546851,9.999443,21.60748138450802,-13.705121,-11.736175,-10.581879289233743,103.86259541984732,133.21814006888633,0.0,1179,23517,0,617.7099827910761,813.9009829199222,1056.1609185865784,1,1,0,0,0,0,0,0,0,0
2015,6,1,23,45,9.988358,11.651221,22.96149619414018,-13.848651,-11.527804,-9.124577859259265,122.75,136.3111111111111,0.0,252,405,0,656.3960011652946,727.7365213959337,1268.6437895809765,1,1,0,0,0,0,0,0,0,0
2015,6,2,0,0,11.567514,9.918168,11.369983971859769,-11.609275,-12.073339,-8.760413914456663,150.64601769911505,148.35329825981384,0.0,1017,22239,0,724.5009010008705,792.3831149153741,1013.7928038083427,1,1,0,0,0,0,0,0,0,0
2015,6,2,0,15,10.075781,11.821217,9.635953,-14.256234,-11.650423,-11.607506,255.8181818181818,139.32222222222222,167.78600636074512,297,1620,19809,622.7887320303016,707.0466591289794,851.2180157292364,1,1,1,0,0,0,0,0,0,0
2015,6,2,0,30,9.729828,10.1326065,9.65229,-16.15238,-14.345903,-13.745674,149.57894736842104,258.96590909090907,135.47058823529412,171,792,153,572.6263228879295,612.1005813971422,693.2915720544979,1,1,1,0,0,0,0,0,0,0
2015,6,2,0,45,9.730074,10.189586,9.553548,-16.181545,-14.464374,-11.7740755,157.24324324324326,208.84397163120568,163.90524911032028,333,1269,20232,571.817431427112,599.7292943611706,844.0385214771944,1,1,1,0,0,0,0,0,0,0
2015,6,2,1,0,9.730363,10.246699,12.525334,-16.210793,-14.583167,-11.4580965,143.44,159.86829268292684,154.1315789473684,450,1845,4446,571.0181913227613,587.4186606384129,693.5889249158249,1,1,1,0,0,0,0,0,0,0
2015,6,2,1,15,9.703552,9.770672,12.554644,-16.326246,-14.528668,-11.574132,101.03703703703704,133.62280701754386,167.35333333333332,243,2052,5400,571.0605659960767,635.9182494342245,680.6708138771188,1,1,1,0,0,0,0,0,0,0
2015,6,2,1,30,9.770672,12.667686,9.307345,-14.528668,-11.551568,-12.388059,115.97115384615384,185.9325681492109,134.75788538427366,1872,6273,20259,635.9182494342245,678.4892057114675,816.540137303899,1,1,1,0,0,0,0,0,0,0
2015,6,2,1,45,9.914735,11.493331,9.770672,-14.999163,-12.778658,-14.528668,244.48387096774192,140.76923076923077,92.17241379310344,279,117,261,597.4706172396707,621.4951955376146,635.9182494342245,1,1,1,0,0,0,0,0,0,0
2015,6,2,2,0,9.943527,11.549903,12.697325,-15.087714,-12.810421,-11.696472,293.8671875,237.5686274509804,199.4920424403183,1152,459,6786,590.3322207052779,615.0204129877535,662.6063967114233,1,1,1,0,0,0,0,0,0,0
2015,6,2,2,15,9.972318,11.578671,12.782318,-15.176318,-12.869527,-11.701094,278.72444444444443,177.75438596491227,193.1264667535854,2025,513,6903,583.2810658868702,607.9204422954073,658.8879618733467,1,1,1,0,0,0,0,0,0,0
2015,6,2,2,30,10.000896,11.578671,12.670593,-15.236028,-12.869527,-11.867132,242.04318936877075,113.30434782608695,184.46293706293707,2709,414,6435,577.6535474690471,607.9204422954073,646.3652712038261,1,1,1,0,0,0,0,0,0,0
2015,6,2,2,45,10.057435,11.663211,12.7556505,-15.297283,-12.874173,-11.871879,202.1510574018127,152.5909090909091,164.79321486268174,2979,198,5571,569.15686474248,602.0908103229762,642.5145348263998,1,1,1,0,0,0,0,0,0,0
2015,6,2,3,0,10.08632,12.791012,11.691658,-15.386183,-12.5933,-12.904486,179.5685618729097,155.33333333333334,159.0,2691,135,207,562.2818218263641,568.3088690123467,597.5751224423665,1,1,1,0,0,0,0,0,0,0
2015,6,2,3,15,10.058827,12.5647545,11.691935,-15.442711,-12.637615,-12.93327,151.17573221757323,106.375,135.95652173913044,2151,144,207,562.6604937216251,574.1262470289029,594.984963401634,1,1,1,0,0,0,0,0,0,0
2015,6,2,3,30,10.031087,12.621736,11.692196,-15.470197,-12.669802,-12.962038,124.25,186.8846153846154,126.10714285714286,1044,468,252,564.3518774249643,568.2851750029174,592.4024640353174,1,1,1,0,0,0,0,0,0,0
2015,6,2,3,45,9.975634,12.677827,11.720412,-15.52521,-12.615414,-12.9636345,111.375,158.61111111111111,117.25,144,486,216,567.8113759585245,571.089664081365,590.4619744495587,1,1,1,0,0,0,0,0,0,0
2015,6,2,4,0,12.734585,13.0369005,20.965264840057458,-12.618809,-11.629122,-24.289493604625548,147.87272727272727,102.12,0.0,495,450,0,568.2189245985436,657.3241871052579,1001.7061089445457,1,1,0,0,0,0,0,0,0,0
2015,6,2,4,15,12.936179,13.443993,10.555442,-12.919733,-12.54634,-14.629453,147.0,197.62962962962962,162.52173913043478,135,243,207,529.4362607675714,549.3070373868366,555.7743930816263,1,1,1,0,0,0,0,0,0,0
2015,6,2,4,30,12.936491,13.472543,10.3891,-12.948683,-12.548168,-14.822866,159.37254901960785,170.66666666666666,189.21212121212122,459,297,594,526.5254820075255,548.2753272904137,560.2819825975891,1,1,1,0,0,0,0,0,0,0
2015,6,2,4,45,13.162421,13.529265,10.417653,-12.81811,-12.522808,-14.882419,121.62162162162163,121.54166666666667,193.3394495412844,666,216,981,530.687318109359,549.3088892818258,554.2518873621857,1,1,1,0,0,0,0,0,0,0
2015,6,2,5,0,13.190563,10.418225,7.858048918937131,-12.790932,-14.940487,-25.196573264634313,114.01428571428572,182.954802259887,0.0,630,1593,0,532.4269865199709,551.0347294502925,1136.1912542690754,1,1,0,0,0,0,0,0,0,0
2015,6,2,5,15,11.095085,13.162115,10.393265,-15.213789,-12.789163,-15.258536,158.42857142857142,108.70689655172414,204.2274678111588,126,522,2097,470.98201158393005,533.6530380647988,537.1884611546644,1,1,1,0,0,0,0,0,0,0
2015,6,2,5,30,12.411312,11.151704,13.134003,-14.220655,-15.246483,-12.816363,207.8,183.92307692307693,108.13953488372093,360,234,387,434.6038135906431,463.7483387351459,531.9311937970344,1,1,1,0,0,0,0,0,0,0
2015,6,2,5,45,12.411621,11.152341,10.39473,-14.249766,-15.304887,-15.404153,144.32142857142858,176.44444444444446,267.9204892966361,504,324,2943,432.04644259026423,460.43485039163966,530.1787526012112,1,1,1,0,0,0,0,0,0,0
2015,6,2,6,0,12.383917,11.208708,10.45031,-14.306169,-15.308494,-15.349276,97.3076923076923,123.11764705882354,268.84397163120565,234,153,3807,429.02518283907017,454.83683277288696,527.1420052211728,1,1,1,0,0,0,0,0,0,0
2015,6,2,6,15,11.23722,10.285069,6.861658186222519,-15.339525,-15.659787,-24.5664020419656,101.95,270.82791586998087,0.0,180,4707,0,450.38404435203165,530.3976173852448,1167.4966803009588,1,1,0,0,0,0,0,0,0,0
2015,6,2,6,30,11.237858,10.286234,9.32104,-15.397983,-15.776536,-17.242483,106.11764705882354,254.1823899371069,208.07407407407408,153,5724,243,447.1137318755815,525.7207713512109,600.4667081279845,1,1,1,0,0,0,0,0,0,0
2015,6,2,6,45,10.286834,9.321909,8.721183,-15.83498,-17.330868,-15.7188425,230.32847682119206,222.4,240.13953488372093,6795,405,387,523.4774542924843,600.0552261819774,693.3001845338841,1,1,1,0,0,0,0,0,0,0
2015,6,2,7,0,10.288636,9.350814,8.721443,-16.010437,-17.421122,-15.747906,218.1540312876053,229.41071428571428,196.98837209302326,7479,504,774,517.1513435890856,596.6781989795423,692.4107835426447,1,1,1,0,0,0,0,0,0,0
2015,6,2,7,15,10.37316,9.379354,8.860976,-16.044912,-17.481783,-15.784038,201.98536036036037,200.25,146.64545454545456,7992,432,990,507.0519937513887,593.4853035422716,676.3988578086129,1,1,1,0,0,0,0,0,0,0
2015,6,2,7,30,10.011725,9.4359045,8.972245,-16.344727,-17.544239,-15.760798,194.86644951140065,148.8709677419355,121.8,8289,279,765,537.1879047133801,587.2540447561722,665.1888948450805,1,1,1,0,0,0,0,0,0,0
2015,6,2,7,45,9.985448,9.492487,8.999891,-16.518919,-17.606789,-15.733222,184.12980269989615,135.52941176470588,120.796875,8667,153,576,536.0811438836665,581.1001283403332,663.0823040569087,1,1,1,0,0,0,0,0,0,0
2015,6,2,8,0,9.9583,8.865069,8.972498,-16.605242,-16.24987,-15.789862,177.6871794871795,141.72340425531914,129.9322033898305,8775,423,531,537.3320268928585,664.0214867753095,664.2863629275014,1,1,1,0,0,0,0,0,0,0
2015,6,2,8,15,9.986326,9.738533,9.084284,-16.60695,-17.032356,-15.824764,172.15896279594136,217.06060606060606,121.02816901408451,7983,297,639,534.2302445610161,555.5607986461321,651.2824281420025,1,1,1,0,0,0,0,0,0,0
2015,6,2,8,30,9.767217,9.168323,8.7842655,-17.093111,-15.858452,-16.566559,171.72075471698113,141.3235294117647,114.24242424242425,7155,612,297,551.8569776573559,641.2851679473308,666.9014743196639,1,1,1,0,0,0,0,0,0,0
2015,6,2,8,45,10.903858,9.795882,9.224151,-15.75644,-17.153862,-15.861471,92.67857142857143,169.91419656786272,133.26506024096386,252,5769,747,462.7738474442521,548.2282525683395,635.2202570603494,1,1,1,0,0,0,0,0,0,0
2015,6,2,9,0,10.348416,9.740691,9.280023,-16.36556,-17.23872,-15.864554,125.28846153846153,227.73251028806584,112.83928571428571,2340,2187,504,500.2356017810459,553.8632248995133,629.1518186823464,1,1,1,0,0,0,0,0,0,0
2015,6,2,9,15,10.404605,9.825176,6.884107832719615,-16.369137,-17.27368,-8.5198602865845,119.45333333333333,223.32515337423314,0.0,1350,2934,0,494.07442696446986,544.3181487060709,1308.4305646802484,1,1,0,0,0,0,0,0,0,0
2015,6,2,9,30,10.460776,9.826366,8.779907,-16.372679,-17.391716,-16.070612,110.82105263157895,205.25665859564165,101.8,855,3717,225,487.9185845589461,543.8403708307742,677.4157198345029,1,1,1,0,0,0,0,0,0,0
2015,6,2,9,45,10.544764,9.688638,8.89142,-16.348686,-17.619238,-16.07649,99.79545454545455,185.29175475687103,104.05,396,4257,180,479.51375010306907,559.3348356983588,665.1859113372201,1,1,1,0,0,0,0,0,0,0
2015,6,2,10,0,10.629099,9.60487,23.100320002766473,-16.354103,-17.643467,-22.799682917695446,92.0,165.63953488372093,0.0,117,4644,0,470.2914903080536,568.7278379484175,1087.5906665036475,1,1,0,0,0,0,0,0,0,0
2015,6,2,10,15,9.410611,6.5365475993129705,9.681959710294922,-17.808645,-9.196055943990277,-26.59904471578956,158.03846153846155,0.0,0.0,4914,0,0,591.1704658548798,1281.781562877606,1139.0876497502534,1,0,0,0,0,0,0,0,0,0
2015,6,2,10,30,9.38324,21.39892179808985,9.671810817560843,-17.866154,-26.150658856310528,-25.51991790516826,148.96903460837888,0.0,0.0,4941,0,0,594.6307842064163,1180.3833706914936,1039.217730958773,1,0,0,0,0,0,0,0,0,0
2015,6,2,10,45,9.327869,23.631135601104532,6.333374489225445,-17.921923,-13.92649484520751,-11.18983944538592,144.59464285714284,0.0,0.0,5040,0,0,601.2393692598836,1058.5368054031176,1157.1741867677588,1,0,0,0,0,0,0,0,0,0
2015,6,2,11,0,9.495248,18.36136172210878,23.3782429824945,-17.8732,-26.126957193046444,-14.893415752749572,136.22122302158274,0.0,0.0,5004,0,0,582.2666572991942,1007.8354586138822,1000.3117458797963,1,0,0,0,0,0,0,0,0,0
2015,6,2,11,15,9.607344,6.158953249990819,8.10427553033848,-17.880392,-20.847653253644328,-23.924121643619127,129.84424379232505,0.0,0.0,3987,0,0,569.8990571738018,1020.7009887926209,1017.4566169139858,1,0,0,0,0,0,0,0,0,0
2015,6,2,11,30,9.719843,9.107034,5.769170221176862,-17.917402,-18.204554,-10.753739750768245,133.94140625,160.575,0.0,2304,360,0,557.7664476711951,628.8903132139184,1236.2681858558851,1,1,0,0,0,0,0,0,0,0
2015,6,2,11,45,9.7201605,9.135313,5.857344856411851,-17.947075,-18.235985,-12.730135119026002,136.34536082474227,140.90384615384616,0.0,1746,468,0,558.02288856848,626.2179218263291,1112.8850997086631,1,1,0,0,0,0,0,0,0,0
2015,6,2,12,0,9.776226,9.219288,9.885030929478837,-17.950691,-18.2413,-26.37406450278573,137.74820143884892,127.16326530612245,0.0,1251,441,0,551.852923402384,617.0420254072043,1106.4302333480575,1,1,0,0,0,0,0,0,0,0
2015,6,2,12,15,9.860415,9.303547,7.0361834741834,-17.956282,-18.27627,-8.540952659404194,123.47674418604652,117.79166666666667,0.0,774,432,0,542.5928803591163,608.2977319668347,1295.3415062177098,1,1,0,0,0,0,0,0,0,0
2015,6,2,12,30,9.944305,9.388229,23.313441471198352,-17.932205,-18.341208,-8.72382499452446,106.51219512195122,104.55,0.0,369,360,0,533.0556733485759,600.0563946418746,1325.297260669224,1,1,0,0,0,0,0,0,0,0
2015,6,2,12,45,9.444891,6.1431572819125595,22.795951916614733,-18.40436,-13.76529547914372,-9.054049825129074,103.34782608695652,0.0,0.0,207,0,0,594.9706340474809,1035.5840553109772,1260.9303491719263,1,0,0,0,0,0,0,0,0,0
2015,6,3,5,30,8.873959,8.210981329302003,23.40957891155376,-13.967074,-25.484028863667554,-21.52030225356586,224.7941176470588,0.0,0.0,306,0,0,753.077209699122,1133.8005024721815,1056.0553325490466,1,0,0,0,0,0,0,0,0,0
2015,6,3,5,45,8.846332,22.213198200713506,17.79307377246368,-13.994447,-11.1993911973004,-8.574221746216775,225.35353535353536,0.0,0.0,891,0,0,754.2414440625017,1063.5081550826199,1008.9213100680295,1,0,0,0,0,0,0,0,0,0
2015,6,3,6,0,8.818961,19.967258693034623,8.392138428388929,-14.05056,-8.757188031273607,-9.087603886072426,228.05357142857142,0.0,0.0,1512,0,0,753.8557913742316,1093.0285363433409,1151.9613642152974,1,0,0,0,0,0,0,0,0,0
2015,6,3,6,15,10.663372,8.791556,5.929396816127054,-16.915482,-14.10663,-23.77284273705258,175.05555555555554,204.80099502487562,0.0,162,1809,0,454.6684334297966,753.5367204563538,1195.5934091496154,1,1,0,0,0,0,0,0,0,0
2015,6,3,6,30,10.6918,8.79199,22.483410984088756,-16.946829,-14.164016,-24.559512615538107,207.8082191780822,178.53,0.0,657,1800,0,451.096412757085,750.4837991111772,1141.5816644378883,1,1,0,0,0,0,0,0,0,0
2015,6,3,6,45,10.693164,8.736606,8.117521588535398,-17.065063,-14.190232,-11.143757746955309,200.85,147.83333333333334,0.0,1260,1620,0,449.5198105346297,754.5586855387925,1006.4500498357457,1,1,0,0,0,0,0,0,0,0
